"activity","sex","meanx","meany","meanz","skewx","skewy","skewz","kurtx","kurty","kurtz","corxy","coryz","corxz","e1","e2","e3"
"standup_chair",0,-3.25574363029345,2.99211368827974,8.46803496749253,0.2228480259654,0.093569205615393,0.0608110075249399,1.33784261326132,1.97368781730327,1.80330232767244,0.796417549267878,0.75044514385334,0.847681836895216,132.822801850086,84.5557874029269,124.278378203083
"sitdown_chair",0,-2.4729891021085,2.0455302061123,8.91275029613836,0.0218695871057518,4.18916933366016,-2.32838811657261,2.89206017804603,47.0925836553796,15.2928981774631,0.00402107028321347,-0.527178113415264,0.562472947509518,127.920030497029,87.1535984495803,135.908098902569
"comb_hair",0,4.44187541787386,3.2023754550182,6.80395512963376,-0.0905323969260036,-0.901628981902296,0.380412681603218,3.31617788679018,2.90961484051428,3.54718675794486,-0.154160607231721,-0.211787309398073,-0.313995699400839,1908.63704957549,3294.91971744741,1843.21297724455
"comb_hair",0,1.83389521522895,2.6299004744755,4.43492648487967,-0.318893748034917,-0.656476936663277,0.589423668873194,2.12906048943547,3.36146665311843,3.12592243569609,-0.271780735737528,0.0924139868120121,0.20577050790871,1742.65781637746,2739.31178613781,2016.53739080192
"comb_hair",0,0.636972708728986,1.59708750087923,5.04163726524583,-0.113292772577656,-1.07627407490892,0.286556247474948,1.82277741950444,3.88246219113578,3.07734121506068,-0.385267138980326,0.191105943255024,0.25466830896163,1479.47845326575,1909.3367160604,1434.18717941895
"sitdown_chair",0,-1.01511387163561,3.54613112491374,7.09226224982747,-0.822716309080212,1.32827145366663,-1.23039385769501,2.08277387074096,8.42029796620401,3.3863733707048,0.174631955930548,0.445328050539851,0.792416366664847,100.344272570294,112.393568751849,138.750151316068
"walk",0,-6.77769334269335,3.85207031707032,2.96749959049959,0.963108565007858,1.60467115921457,1.36773257110609,2.92824921293457,4.83445949393933,3.88185986067858,0.436546884785601,0.267102165365925,0.708005426882519,518.754530334074,342.598738513507,308.513779495995
"descend_stairs",0,-7.37634132104455,3.83804731182796,2.61794592933948,0.624146905821779,1.69698244438218,1.28127586260995,3.39571520325377,6.77785962211667,4.96964323743883,-0.0708073349461862,0.361843471460066,0.461786711806762,467.224840618912,288.433948299556,238.302133949526
"sitdown_chair",0,-3.44222418879056,2.39881289506953,6.67783227981458,-0.64413519098028,1.20840014241371,-0.412350127495435,1.63902094163985,6.21320240931053,1.45199283221895,-0.267981778965837,-0.424221622613489,0.902092440917444,173.449351661522,149.047844783314,212.459574759901
"descend_stairs",0,-6.54912506012506,3.45654818021485,3.1751189674523,0.259173909733807,1.653087352334,1.2504325310623,2.22157764006497,7.81130940270132,3.54995768477024,0.0575967648841162,0.377641672486386,0.671547365504489,409.715157918882,263.019729505853,259.652429433817
"descend_stairs",0,-7.50771875,3.44559784226191,2.5682380952381,0.569955319408156,1.34769576497575,1.83985049257423,3.25721509233806,6.71795312856864,5.88471614399919,-0.000428259915195947,0.279002840502347,0.669517526306036,358.10824329878,170.156278261566,181.532966032751
"descend_stairs",0,-7.1629193628671,3.40289513854322,2.79439273270284,0.79064863309616,2.21434183675865,1.75305350580905,3.33479315945333,10.0161354478126,6.43830953688093,0.0175923106251627,0.268097054581084,0.63582632706132,375.534433388183,215.823265741951,211.26305166376
"comb_hair",0,-0.421431865828093,2.38028241988619,4.55278571428571,0.00530292600441188,-1.0089926815426,0.607978258486489,1.6329887027341,4.48118359256276,3.68029293245804,-0.208139328512482,0.285884685011668,0.295052483526768,1148.34107171893,1802.03873293969,1257.56890300831
"comb_hair",0,1.23709327695042,1.32783949255378,5.08028565299994,-0.383811405705737,-0.713485368238545,-0.0878239217499628,1.90016542948389,3.18412052872938,3.53057003174342,-0.36448847257267,0.280435359819777,0.16326292009257,1486.53134523988,2345.85837398095,1774.07160107201
"sitdown_chair",0,-4.11671244239631,2.51099877112135,6.96964086021505,-0.210561134800381,0.352283586735967,-0.663314660181773,1.85079322707004,6.28721594296593,2.0392496448829,-0.0317742695492562,0.0883494963305646,0.849347086312452,243.254784664733,219.187068884653,310.541598992057
"sitdown_chair",0,-3.74276067226891,3.88119831932773,6.06653546218487,-0.500033536772346,-0.364383722461109,-0.528541587900279,1.61285272137971,2.88792132357837,1.49592950901409,0.79147411390678,0.809558569483369,0.897774546958964,493.017201718438,290.536219920309,516.327117635938
"descend_stairs",0,-7.07773889780631,3.77759229534511,2.51445987158908,0.628881268957487,0.755867478294567,1.39278384322417,3.04919621032089,4.02692073016447,4.3038281368023,-0.502962664751813,-0.0536200041146502,0.651813590653483,514.052164058107,260.937130053826,263.134978707664
"sitdown_chair",0,-2.63684247348229,3.92483434890544,6.21754840893704,-0.302866312078397,0.329636212283015,-0.180846773710259,1.30112952374932,2.68447202099872,1.64501615063375,-0.190424906317684,-0.144677928224559,0.897127018426496,149.77093057384,129.580659489279,193.129536188912
"standup_chair",0,-4.04238372837925,2.38396989109545,4.87787251761691,0.257493875835311,0.436492722408269,0.00817586408857921,1.37851140471497,6.6098763714494,1.46596052595323,-0.0797666616023624,0.0152834046455474,0.883156869839821,200.158967650849,138.333931325821,167.671334763565
"walk",0,-4.46873428571429,3.02585142857143,4.42624161904762,0.422241859185301,0.505359006313313,0.308903838847687,1.5114246099533,4.95314258377786,1.37299273583666,-0.387673652748716,-0.375105100692074,0.906302978137811,1675.63906842422,1042.33081003001,1205.51466335643
"liedown_bed",0,-7.03644111776447,0.991225263758198,4.90160193897919,-0.113799108837973,-0.637062194770341,-0.325290786978876,2.54405093435726,8.08465063295992,1.95572888335087,-0.338270096867556,-0.0331211303157234,0.597980211276625,328.330749049933,261.299043899076,378.962047756986
"getup_bed",0,-7.55919145466406,1.90299086757991,2.90406001304631,0.542597546366952,0.623755589098068,0.220995806761372,2.56784994314067,3.77305066526147,1.66087858998665,-0.106806540187142,-0.136978818471696,0.668081057394263,270.947039060554,238.854490136234,333.466086357161
"climb_stairs",0,-7.79897149486245,2.88351220859574,2.07636714175229,1.47166929302284,1.76001949313726,1.8311312810893,5.06136110312158,9.73524882568444,5.58205903837719,-0.0709128150030783,0.329707881598505,0.772761045677209,574.00838595297,307.259784019214,311.807881290384
"sitdown_chair",0,-3.93779116786379,5.07256371375366,5.41429981378026,-0.356078264696126,0.539714896893247,-0.359450595179015,1.44866855370676,3.96874261144105,1.65980852501942,0.500781162249466,0.275916203272889,0.900361622926396,145.505203925619,143.686590452374,149.595225759738
"standup_chair",0,-4.90951561461794,4.80960952380952,4.19279800664452,0.377295741476458,0.444087239235591,0.215037684874572,1.79975450020944,3.81605540532684,1.30293352991841,0.560107023271671,0.484989156135975,0.89179144669996,191.433735009022,153.781071008962,158.563410543022
"descend_stairs",0,-7.13630706990317,3.5775836317814,2.32110452314631,0.613036329944976,1.02694314935538,1.45179881045188,2.88190616124499,4.75882459603036,4.43970597351914,-0.290508567818814,0.0663579242577229,0.706572686103681,532.060010219783,248.347685041652,246.152408811842
"walk",0,-7.86746316116023,2.74999968977819,2.30966511555762,1.68252611062933,-1.6533920999588,1.40557433763575,6.47227566190378,10.7376795907232,3.87709304937077,-0.058725994392199,-0.170410853521878,0.713697083692481,922.170022381874,483.860070700645,520.024646886553
"liedown_bed",0,-7.43567549668874,1.67453453169347,3.71861084831284,0.599691327987726,0.516876807692587,0.0239009250314888,3.87067241629465,2.50781902109322,1.70717802903622,-0.300113130675777,-0.501484921722326,0.684792691030898,255.88650363863,237.529770204568,320.778925302093
"getup_bed",0,-7.18668898809524,3.12092001488095,3.53315141369047,0.444717287112629,-0.148018133828826,0.101155790988705,2.24380877304129,2.32323638782239,1.6859173161466,0.0976254600488623,-0.456352427721681,0.647020659046412,185.963452813064,180.577994498101,180.900457642179
"use_telephone",0,4.11141573707568,3.08635528367518,7.30421734436848,-0.753304285018283,-0.487218604448461,0.0216969182642341,1.848629071534,5.46050666108572,5.04678435670804,-0.168828778173844,-0.235722037326969,-0.332722989995032,794.286211232038,931.68237443161,752.132487924273
"walk",0,-7.14814478114478,4.25021000481001,2.34278027898028,1.45766363894399,0.740956878311333,1.27274936807454,5.31921754284517,4.32058258664971,3.97894786008069,-0.211144716168408,-0.0660802546571768,0.740954507047297,671.738360562458,455.871288208797,418.874973152662
"climb_stairs",0,-7.09821291735085,2.62620459770115,2.04868648056924,1.35507483454161,1.44814028106206,1.31298762885978,3.96929442614718,5.74466126614316,3.61136523374452,0.0556445680321296,0.288344627582961,0.829171351896878,595.888457846985,293.902004151371,348.326987552289
"sitdown_chair",0,-2.59784970963996,4.44971451800232,5.80045969802555,-0.344271124811369,1.57789559916783,-0.526217199030627,1.27319200120385,6.42193780975878,1.45638604773072,0.178221852875505,0.324424803336,0.948732608089493,173.69826454426,121.476477416791,179.595779012106
"pour_water",0,0.600730677456167,1.64450658782031,8.63861904761905,0.283833213862731,-0.323851360826908,0.108439717948475,2.0392089843243,1.51947277431334,4.01621117482472,0.755087517964785,-0.109915495794683,-0.0208274167221624,218.587562301459,407.418315164267,326.476928462836
"drink_glass",0,2.48868324514991,3.73043068783069,8.62651287477954,-0.572326776962979,0.330174951879208,-0.152104085778707,2.21724353185975,1.78258827166826,2.66945264088429,-0.78195924368785,-0.703726044492292,0.503567119695333,268.850588837748,297.764497560337,283.682038328963
"drink_glass",0,1.71633472706156,3.67184018583043,8.6500081300813,0.0184107086594559,-0.0619451343911767,-0.447412542203678,1.554368014151,1.43346391842904,1.76840290587028,-0.852148809694969,-0.862101796272035,0.706909785209404,186.047440846463,268.362169494499,234.788504501883
"drink_glass",0,2.30226779577811,1.67525184094256,8.91301374570447,-0.119455472212451,0.337281935880605,-2.17105286752827,2.15929369780372,1.86196599218316,16.5892646202696,-0.729480215185052,-0.449222289179974,0.0910962252905464,229.262063701288,281.65972651326,265.187172927743
"standup_chair",0,-3.45338477720406,2.4294650984892,5.1561669535284,0.216649918829371,0.379071543129314,-0.249896478105984,1.21596527355468,2.7768945125983,1.65351494793103,-0.509517929894779,-0.306667305993396,0.895776403337999,254.205518743286,141.045280515094,216.422045610781
"drink_glass",0,1.27328129341922,1.62937893141341,8.91854275609448,0.813310291956999,-0.690799869954618,-0.948333952746001,1.89211123564731,2.67278857798173,3.38688378829751,-0.773472250298035,0.471708154523609,-0.670867211467533,439.835780331429,614.378429297862,564.980183392906
"standup_chair",0,-3.43438320564819,2.30456466876972,8.66807976566021,0.64165932279578,0.1772004108116,0.378252552124259,1.59564129337215,2.66331110383588,1.75691264537794,0.635782543204165,0.549963660585578,0.886066301556624,156.358517864957,96.3586558509582,158.676589345714
"standup_chair",0,-5.70112428233705,1.57141067207025,5.98924383654171,0.46567992565627,-0.533722627498387,0.0198688655598441,1.72325923443658,2.97377908935316,1.22721944999269,-0.558914676110884,-0.662521559577499,0.893673215883841,103.634631952733,42.9220981133111,96.56155368299
"pour_water",0,-0.081825767690255,1.50777614597241,8.83281886960392,0.75245404336995,-0.509630858467762,-1.47618516608993,5.89972671945589,2.27284520659061,8.30173079281992,0.746004425552888,0.0716750436437144,-0.086491645067133,689.660277153987,1035.40632977249,929.593485738192
"sitdown_chair",0,-1.75784976958525,3.36055084485407,7.55709708141321,-1.0555918215755,1.32171213974392,-1.14749685787417,2.43109598615073,4.10822442303579,2.66369215339654,-0.399446198480983,-0.413165265305831,0.954880264498802,200.455194268515,156.851444914924,247.348201240693
"drink_glass",0,2.71880075001769,2.25462371754051,8.73783775560745,0.234464150435045,-0.0278888046786413,-0.0859799674567462,1.23637444428296,2.86216634054176,2.64335350962343,-0.630178705287714,0.252572060897301,-0.702967361973482,551.839024886152,478.605284981726,475.434017395082
"standup_chair",0,-4.51136251920123,3.35653405017921,5.70886943164363,0.166654332518062,1.04001943323403,0.0972497078134422,1.28002999351843,6.0399656070372,1.2171127622223,-0.53499158311692,-0.455955645055292,0.910289180810292,154.255710816268,94.7904703271243,151.656526955304
"sitdown_chair",0,-2.47724224664225,4.26123980463981,6.64149963369964,-0.568125673615275,1.07903089557633,-0.5418930099758,1.52746108293764,4.54183266235645,1.61607361174438,-0.165898087629701,-0.311978742897312,0.917275465831265,150.349912634648,112.5405772998,152.261785233216
"drink_glass",0,1.16850885668277,2.44642443064182,8.83374649183345,-0.161287702414881,0.124594899710418,-1.22175444913082,1.96648755199098,2.11743262212135,8.14553913051781,-0.795606135593258,-0.491531702798396,0.308000854391208,241.480646185274,299.904530519591,311.007476530693
"standup_chair",0,-4.50171279761905,3.78425992063492,5.47209821428572,0.0277466183622753,0.624513554940351,0.0905344041541662,1.4582258011782,4.1366783591684,1.16687637418519,-0.576932032956197,-0.487692272349186,0.929027343584453,153.799467438416,92.8429722691948,144.052362574302
"sitdown_chair",0,-1.71266082949309,3.94800706605223,7.41851766513057,-0.961974524030183,1.04551523744175,-1.11062286536639,2.27073499197285,3.48224809296543,2.67766573719423,-0.364565634210046,-0.328754337105263,0.942798817680676,201.571441183348,143.41940658938,227.055634738168
"walk",0,-1.27505955020589,3.4710817231549,9.38098014993137,-0.679484650617395,0.750774215191935,0.245671394028143,3.17491202382816,4.09460891569432,4.01205195387368,-0.223375712165531,0.131140066062604,0.16604120422392,225.58587019602,252.991851526007,303.263026767079
"drink_glass",0,0.795889279849871,2.70395331925874,8.56156040347173,-0.125849285879156,-0.279277300764438,-0.249108503505975,1.82812271218742,2.36244402191464,3.40260061950659,-0.685891044037715,-0.404298747702498,0.375501329674998,221.511981750612,348.372800555644,321.278264808404
"standup_chair",0,-4.69032861857615,3.2501735030646,5.47628807166431,0.138989250647323,2.75462074595419,0.1588759369473,1.41893638602038,12.191346163663,1.26220282144497,-0.104847723060746,-0.0949298513123304,0.941592622987564,178.085873502786,104.482570800319,152.389129026286
"walk",0,-4.37460651629073,3.48063847117795,7.40570091896408,-0.0551596841846028,-0.394082637718798,-0.464050390145712,2.08090084818196,4.92278594172956,2.27027192310265,0.0947408265788577,0.311063162321242,0.714529242735318,443.602879590957,275.566564532113,355.606099267367
"sitdown_chair",0,-0.142172652301145,6.45255147645651,5.45603857408885,-0.204514508496845,0.229873882262028,-0.360507095187544,3.26550259218077,1.27106195857483,1.41743339178931,-0.491724158586612,-0.923740634528253,0.635446334145568,59.4770863336557,121.026971917158,141.589353621678
"standup_chair",0,-4.5403945198191,3.82040090449588,5.48995131683959,0.225279955357936,1.94492281879173,0.232181447194293,1.23285520202287,6.95706056237503,1.25312328167188,-0.139913279098028,-0.189231413855539,0.946199399376793,139.148884147977,94.1795601117784,121.494235946055
"sitdown_chair",0,-2.9286925647452,4.05920885547202,6.30658785853523,-0.253489432675207,1.78131879232144,-0.142381968713578,1.45400342808934,5.66850336049649,1.43384625240044,-0.00667220617658215,-0.129741279258918,0.882598811156274,133.140163050609,109.291118729752,138.097683484911
"pour_water",0,-0.114120649156525,0.798844544095666,7.82825774076447,0.158322883483305,-0.30465787755349,-0.526168582183829,2.22299311861801,2.05395083581871,2.14464142567655,0.739900668342428,0.379175210155806,0.471202731616322,244.913130227364,415.853647782059,386.002015284148
"standup_chair",0,-1.70256992768454,1.82164947468959,9.56449597489426,1.48635318837765,-1.49156076291646,0.854559181800143,4.75669972213778,4.36052597701826,5.88765827380946,-0.766525810446872,-0.151777972708582,0.0432120152016593,152.17034541483,151.97927876101,210.274911306826
"drink_glass",0,0.0507556935817793,4.19876475155279,8.29348033126294,0.553369210921474,0.535457941531735,-0.583953748480233,1.63782333159993,1.76952043255732,2.21304325729933,0.00823703050709978,-0.914424747948548,-0.0174452437638674,180.707364906084,253.546473271854,237.064866977397
"drink_glass",0,1.20851723356009,1.18183424036281,8.67419637188209,0.43568428395095,-0.7579310863785,-0.752356017582465,1.86806542281171,2.25771017230641,3.623490131493,-0.741604888986933,0.751075529559124,-0.699181425838097,227.877216440057,373.329142999237,318.052810835321
"comb_hair",0,3.67581233872859,-2.62631961060286,6.81336429744312,-0.365660614995877,-0.107692237876945,-1.02202238176703,2.89542211314126,2.35163577829841,3.69339768566354,-0.293949044359678,0.719319763009934,-0.364903853596716,1057.76424796568,1796.20704192814,1351.16004833478
"pour_water",0,-0.755167008430166,1.00148997493734,9.03072499430395,-1.64401592404842,-0.560768296796467,-2.57652015560012,8.25330869152027,1.72396680032706,15.3957312258909,0.678421471520655,0.418485447717314,0.706346934113915,1055.30630658799,742.873483981856,896.703020452614
"drink_glass",0,0.961881211743957,2.99042815644776,8.92855680049798,-0.0960306223408313,0.721704576971373,-0.611643482713979,1.93222553742417,2.42158696863125,4.60827173233376,-0.578821803470109,-0.715217199962064,0.254957279530146,293.973016779297,338.98021006867,362.202474686012
"comb_hair",0,2.47000514991182,-3.12512204585538,6.97073432098766,-0.141398972696764,-0.315241779571078,-0.864723562593831,1.9088504085983,2.0938270848718,3.62604226758389,-0.458477638824363,0.761383245707181,-0.484459769651681,842.924849854094,1236.3530734348,1000.52263463858
"pour_water",0,0.183675748341996,2.40594724263608,9.12607749297963,0.147234746458918,-0.0756246476115545,-0.651353736764079,1.85905699675974,1.94669688626375,4.00857647974655,0.768804528453653,-0.582605262342634,-0.540734251319926,415.873346986869,774.420406237421,578.526294068061
"walk",0,-2.46092096908939,5.11681503759398,7.64163475355054,-0.320571097560439,0.0854022180919816,-0.450292053800688,1.80950136216625,1.98842987562287,2.10380659536383,-0.119099436847924,-0.17167279424105,0.845236610907802,426.932925090406,367.936159525833,428.910241537795
"drink_glass",0,4.38589347442681,3.6128278659612,7.07346384479718,-0.776406947114742,0.0699096362963123,-0.334074080452613,1.87665737331203,1.50439480324507,2.20018839058961,-0.793465276403048,-0.596336685514542,0.218911188071837,341.178662954895,321.75182888822,263.255714627204
"walk",0,-5.77125893646583,5.0318144499179,6.00411582670203,0.194743258928549,0.252194429793166,0.695771548863377,2.69978632786737,2.44703449235438,3.21364484035466,0.181592693612487,0.171181696959914,0.47586754215812,263.924934081526,226.862390453316,218.740939864894
"drink_glass",0,3.25455934397928,4.47836958710977,7.07834915839447,0.00788302726416334,-0.429715508151074,-0.0262801128428403,1.34277450894447,1.72248248768847,2.88101601257604,-0.764577244186666,-0.424539305564424,-0.100477819477495,501.571078048024,586.540341647648,440.263490997856
"pour_water",0,0.71905345272012,3.17221638854972,8.6865115995116,0.582414310915421,-0.530882807305852,-0.961489376355624,2.57720962389133,1.74843846650072,4.04320605594727,0.617294088170069,-0.596298772892411,-0.688548680240435,161.34696215057,226.513870169145,224.254990205614
"drink_glass",0,4.91405212735982,4.13349563257256,6.49796012961397,-0.416686216073353,0.018567240831724,0.647356393682501,1.42208610416535,1.89753065044307,3.98897481197341,-0.722314059606976,-0.16798582554597,-0.462942509042636,672.182484245751,629.50886021238,474.622131888491
"climb_stairs",0,-8.95114623172104,2.06084101987252,1.27125028121485,-1.59196368074961,-0.864410985379189,-0.0496749617888566,6.26389483351692,4.01542175362649,2.36008804228166,-0.099194491487774,0.500512717728295,0.252364235336796,424.114907565307,273.123167369284,222.666381625251
"drink_glass",0,2.26385432098765,2.44717636684303,8.42935520282187,-0.339914029924735,0.273182285840471,0.0123488339136618,1.48715980824328,1.64600100518457,2.91060368510438,-0.77551342229041,-0.635916953426628,0.343418992377583,275.046744997582,350.384287086974,292.727908167689
"standup_chair",0,-6.1206879768482,2.14256327282294,5.05005130228887,0.248961848639792,-0.0910230225938073,0.175113056351998,1.57665467252911,2.28654952867893,1.28930082734892,-0.66068088600288,-0.706036529909394,0.936500266234642,124.249325182988,82.7906462930302,131.6876355765
"sitdown_chair",0,-3.50500759567631,3.69694507741747,5.62491411042945,-0.137683402611423,0.637859686215558,-0.170744965337793,1.24442221681874,3.00233239327678,1.34108137006361,-0.343957051943632,-0.432281933631392,0.946762639894375,118.944455460385,79.6107726414127,131.363463847165
"standup_chair",0,-4.92908672519287,3.02214711359404,5.62560228784252,0.139935203365834,1.29803243177043,0.170256014098067,1.54845186481448,4.73120565633979,1.26345363629191,-0.35492068884924,-0.345867891546066,0.952400235147556,136.990760225746,91.0075178283923,135.287255351426
"sitdown_chair",0,-3.77002606516291,3.3669724310777,5.78037894736842,-0.0852740556544287,1.05935424904013,-0.119422830537467,1.15217194165151,4.49328090617959,1.27503763431274,-0.206316707121092,-0.249520567426442,0.955909706844414,147.893287338343,93.3655008445565,145.340895425542
"climb_stairs",0,-8.89094735285419,2.6355256433008,0.977119609582963,-1.64336498283113,-0.373774457116467,-0.105866869499683,6.18811177322931,2.6616881811529,2.08920149314104,-0.157228170146028,0.541567103894566,0.132752617541672,841.835138995591,548.868955023058,405.629954028916
"standup_chair",0,-6.64851247165533,3.31869727891157,4.10528968253968,0.673528267030126,1.05105006844339,0.880317961057481,2.43925705563775,4.97845745585093,2.13630846062809,-0.207999208504369,-0.289910019241851,0.844056988731469,306.159204661497,201.442702951835,238.952096406872
"sitdown_chair",0,-2.97476134453782,3.54609131652661,6.24342801120448,-0.0822762148521544,1.17767367150432,-0.351351762468736,1.63873954948916,3.75472395853365,1.63826179321719,-0.212885124647479,-0.339283984555629,0.869677847121999,138.96983289077,92.2461044140925,132.619309179062
"comb_hair",0,2.32259565166017,-1.5833509393832,7.28410953562567,-0.0584074230169576,-0.169665785646363,-1.32858814957597,2.25220143443094,2.73666415800103,4.83004354952242,-0.296869993740201,0.664135105893206,-0.471778048559266,388.177893642901,581.503369194568,505.147680154387
"drink_glass",0,2.49905996472663,1.51673051146384,8.60057107583774,-0.843636896019334,0.667677523989419,-0.850521740637582,2.12488051327884,2.09249523049581,3.65817585397179,-0.639238654549483,-0.696608866779977,0.374643674517443,258.286845926861,324.822431955273,311.642581535416
"liedown_bed",0,-4.69046685651005,2.4674012023414,5.81518604651163,-0.273703350914727,0.36248997037568,-0.520223325995647,1.62253189306327,2.40492876151289,1.80489856734421,-0.57539323594742,-0.513037261102772,0.940367492345207,227.846987496045,183.628448325938,250.695466221329
"getup_bed",0,-5.88552955529319,0.706603148366785,5.20864155844156,0.367403017839517,0.446926960410031,-0.543672622833818,1.38830555907111,2.11884204141808,2.52897859396123,-0.248180698579161,-0.355511729416731,0.853765591147284,636.449283959629,456.959451611137,818.471356075618
"liedown_bed",0,-6.2008364736782,0.110299303414411,5.21990053671349,1.64187530346529,-0.710239111564057,-0.504299843603299,5.83191471884551,3.29440170216557,2.06941248531087,-0.489707253823444,-0.241002697691249,0.374577863785395,429.243072718038,303.249449593285,340.679066057241
"getup_bed",0,-5.34596766796606,-0.105307880455553,4.84978391806161,0.793544313921171,-1.11795877705309,-0.325004204948974,2.88188288344225,3.59005339933205,1.90119760570087,-0.699415328494835,-0.296029621465213,0.660615158093694,718.803018371978,590.479210196185,645.989792842465
"liedown_bed",0,-1.91224759027478,0.686321248741189,7.13477844914401,-0.122413754629909,0.920936075978106,-0.936668428033361,2.26726174972301,3.82502340240993,2.30130800385879,-0.433437128431152,-0.62020568802924,0.736270245265959,282.130883239953,211.420309332487,327.444412580266
"getup_bed",0,-5.8439797979798,1.52978002244669,5.30234648067981,0.285064131575037,0.0456612916773849,-0.700508195218953,2.20148255870515,2.58287900820208,2.39196036541139,-0.542355112502592,-0.420181849606054,0.812931743696017,617.644303847087,481.153320311887,747.766860918563
"liedown_bed",0,-2.84472305764411,1.66966196741855,6.34072180451128,0.551669582197739,-0.165709171852719,-0.529111218637688,2.15280793021671,2.1956963225829,2.15471862201444,0.0849820394304831,-0.360918443359379,0.583543883893082,276.420941645107,257.6560966869,257.72151604415
"comb_hair",0,4.08528867659039,1.20659623787307,7.33289528252981,0.0122858804428271,-0.19098296994374,-0.378568796154487,2.40537248855719,2.53433631058887,3.15338036819726,-0.445355675657325,0.269944307583729,-0.0961550992516902,773.547931840978,1255.65700389575,798.658393238502
"comb_hair",0,4.6311441617743,-0.0879533594259629,6.94191878669276,-0.219474866245257,0.0589650702547784,-0.122544234944487,2.21749964279312,2.58851442107639,3.48862685869332,-0.263516429285722,0.187450124600945,-0.179335404608153,662.754711826598,972.778037400472,690.324346451454
"pour_water",0,1.13522169749443,4.16590987800079,8.15623022432113,-0.050690666303102,-0.858873233655095,-0.118339732359316,2.5013780837975,2.25071260697412,2.66568968380892,0.551807277193026,-0.633339237268553,-0.330832466742572,254.359303074437,289.126868907334,263.055830927153
"standup_chair",0,-6.87087074829932,3.56607086167801,3.11023639455782,0.884734575667203,-0.237039666728998,-0.0555982342624527,2.58102099992068,3.00744402779185,2.03591208865212,0.528939373594982,0.21736898451581,0.815122633093877,246.703043859807,170.468497417294,211.321167479158
"sitdown_chair",0,-3.21722276029056,5.78677993005112,4.80538848533764,0.159651939046414,0.0902307622361617,-0.253615329017951,1.8664718796748,2.00346762848223,1.7568457201438,0.485473762289533,0.654596528440685,0.824568274855366,134.272432648662,105.264328124483,120.215333023008
"standup_chair",0,-5.92028911564626,5.28656802721088,3.46600963718821,0.327334518319264,-0.616312724639422,-0.408095749177075,2.18823095826808,2.85818480745588,2.34239063226968,0.591668841370465,0.438099641010622,0.764398707904892,216.51336351677,207.088031699392,229.632644256811
"sitdown_chair",0,-2.75135667600373,7.83289729225023,4.41773576097105,0.0430170998359277,-0.523207863657084,-0.604348977475201,2.0609075750722,9.5764487985276,2.22646557799258,0.303399543045659,0.150544976550383,0.737409344340889,113.764849821175,132.485627141839,113.042799839363
"pour_water",0,0.655838954149299,4.12763609953265,8.335161930024,0.249967841472605,-0.739264168460358,0.177381515957636,1.71040468534072,2.21799058857647,2.50806151343889,0.629195237012888,-0.705774158586757,-0.559635201826365,176.024462741944,266.342633322165,239.311799161579
"pour_water",0,0.718947929313368,4.27731026574936,8.45210265749359,-0.0510683072334673,-0.938778812754049,-0.169215919759739,1.82592207952747,2.6783229364057,3.47143206642344,0.675167892114322,-0.571826781153121,-0.547776659477457,177.027275855983,239.093486909026,217.473667287264
"pour_water",1,-0.144229319031368,0.776925889809849,8.57699620781191,-0.324395407758821,0.0411164926434094,-0.257646524596,2.22589899177675,1.71215430175056,4.42160768371049,0.844584560692312,0.141812729257714,0.413510635132316,785.973177077414,977.376701823374,798.897065566047
"drink_glass",1,4.24137980339589,2.61643559300396,8.40451691561343,-1.2450572396513,0.103264941659406,-2.3245964108397,8.27442145727792,1.82815944574579,26.3546015640702,-0.77323288404788,-0.0500625791867177,0.0386656352480922,631.864606166621,642.499219154686,572.291096075648
"pour_water",1,0.102978091616874,-1.44968296215825,9.05852109360855,0.297659954857389,-0.0108638986846131,-0.725824275503515,2.6800073964915,2.46678515735578,3.29268852697409,0.931598966106023,0.578604757188142,0.503449341293737,251.276165331081,411.682335179743,394.373339991162
"standup_chair",1,-4.29561939690302,1.41398661078123,8.01068797298871,0.432029590100231,-0.542791754278674,-0.703368598897252,2.23243178785493,2.43340569711183,2.85198215269839,-0.750100001414038,-0.663933033361635,0.81699673906403,306.497647926044,234.607676737011,320.492356228616
"walk",1,-8.78540172139583,2.84253821685845,1.84074646833193,8.10207428463149,0.112284869849801,-0.195098630727549,142.116018699555,2.75033299504458,2.57873362273763,-0.301747280775527,0.081562001693014,-0.00270697859182044,540.923812256833,232.396364877053,185.732950278118
"standup_chair",1,-5.86293695038991,2.33720242243239,5.35205525136884,1.26005674645458,-1.13916122275332,0.972267613549096,3.38320697370998,3.05796303210242,2.38720519440099,-0.867107786270943,-0.783658157452995,0.864258760832899,285.840591586693,142.147893054193,229.462685966122
"walk",1,-8.57303584804709,3.14974246477617,2.45893276261816,-1.39107866360993,-0.5083157674085,0.627462744016107,5.54231797011279,2.92594868462473,2.55810825593796,-0.153546033907468,0.0743340757458337,0.328512747993162,370.106672998295,247.101550673914,206.953868587644
"walk",1,-8.62547350935479,3.22265728274174,2.26417607973422,-1.00416242458368,-0.328208572329348,-0.351252281614392,6.89509674348751,2.90596455837291,2.89514967301641,-0.446960179427231,0.0643963189578042,-0.140482697831984,887.322581232281,469.416929174528,351.933494557031
